,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,MEMBER-SINCE,SEX,OCCUPATION-CODE,BLACK-LIST-CODE,BLACK-LIST-DATE,SPENDING-LIMIT,AVG-PAYMENTS,AVG-BALANCES,LAST-TRX-DATE,PY-AMT-CASH,YTD-AMT-CASH,YTD-MAX-BUCKET,PY-MAX-BUCKET,ACCOUNT-STATUS,CURRENT-BALANCE,BRANCH-CODE,AGE,AUTOMATIC-REPAYMENT,TARGET
185,185,185,185,01/10/1999,0,0,0,0,1000000.0,25208.0,899171,1,0,0,0,0,0.0,830893.0,865,58.0,0,0
186,186,186,186,01/10/1999,1,0,1,08/01/2001,1000000.0,25292.0,890588,1,0,0,0,0,0.0,782202.0,265,45.0,0,0
187,187,187,187,01/10/1999,1,0,0,0,1000000.0,35833.0,915786,1,115000,200000,0,0,0.0,945696.0,165,39.0,0,0
188,188,188,188,01/10/1999,1,0,1,26/09/2000,1000000.0,81250.0,0001810-,1,0,0,0,0,0.0,906618.0,768,41.0,1,0
189,189,189,189,01/10/1999,1,0,0,0,500000.0,23625.0,231830,1,0,0,0,2,0.0,111727.0,766,26.0,0,1
190,190,190,190,01/10/1999,1,0,0,0,1000000.0,28333.0,924211,1,0,0,3,3,0.0,846866.0,667,31.0,0,1
191,191,191,191,01/10/1999,1,0,0,0,1000000.0,34583.0,930312,1,0,0,7,3,0.0,737821.0,566,50.0,0,1
192,192,192,192,01/10/1999,0,0,0,0,1000000.0,29167.0,811304,1,0,0,0,0,0.0,687284.0,566,63.0,0,0
193,193,193,193,01/10/1999,1,0,0,0,1000000.0,24750.0,957504,1,300000,0,0,0,0.0,927151.0,465,54.0,1,0
194,194,194,194,01/10/1999,1,0,0,0,1000000.0,42778.0,836783,1,298000,300000,2,0,0.0,908791.0,168,61.0,1,1
195,195,195,195,01/10/1999,1,0,0,0,500000.0,24750.0,222259,1,0,0,0,0,0.0,115778.0,767,36.0,1,0
196,196,196,196,01/10/1999,1,0,0,0,1000000.0,24750.0,814905,1,0,0,0,0,0.0,755577.0,467,54.0,1,0
197,197,197,197,01/10/1999,1,0,0,0,1000000.0,43333.0,839118,1,650000,0,3,0,0.0,564619.0,566,66.0,0,1
198,198,198,198,01/10/1999,1,0,1,02/10/2000,850000.0,65003.0,62942,1,0,0,0,0,0.0,906618.0,667,44.0,0,0
199,199,199,199,01/10/1999,1,0,1,02/11/2000,1000000.0,25292.0,855982,1,0,0,2,0,0.0,769971.0,667,51.0,0,1
200,200,200,200,01/10/1999,1,0,1,27/06/2001,1000000.0,8333.0,796634,1,0,0,7,5,0.0,906618.0,669,28.0,1,1
201,201,201,201,01/10/1999,1,0,1,05/12/2000,1000000.0,8333.0,276449,1,0,0,0,7,0.0,906618.0,465,34.0,0,1
202,202,202,202,01/10/1999,1,0,0,0,1000000.0,24750.0,971515,1,0,120000,3,0,0.0,960729.0,465,31.0,0,1
203,203,203,203,01/10/1999,1,0,1,08/05/2001,1000000.0,75850.0,395557,1,0,0,0,2,0.0,906618.0,465,37.0,1,1
204,204,204,204,01/10/1999,1,0,1,26/06/2001,1000000.0,25253.0,817011,1,0,0,7,6,0.0,906618.0,366,51.0,1,1
205,205,205,205,01/10/1999,1,0,0,0,1000000.0,26833.0,886579,1,0,0,0,0,0.0,998979.0,168,36.0,1,0
206,206,206,206,01/10/1999,0,0,0,0,1000000.0,28875.0,944549,1,0,110000,2,3,0.0,924826.0,366,53.0,1,1
207,207,207,207,01/10/1999,1,0,0,0,1000000.0,24750.0,931273,1,0,100000,0,0,0.0,932705.0,665,40.0,1,0
208,208,208,208,01/10/1999,0,0,0,0,1000000.0,23083.0,937395,1,0,0,3,3,0.0,821183.0,365,46.0,0,1
209,209,209,209,01/10/1999,0,0,0,0,1000000.0,25317.0,883562,1,0,0,0,0,0.0,828057.0,168,34.0,1,0
210,210,210,210,01/10/1999,1,0,0,0,1000000.0,25208.0,955307,1,0,107000,2,0,0.0,936657.0,365,52.0,0,1
211,211,211,211,01/10/1999,0,0,0,0,500000.0,33033.0,203043,1,0,500000,0,0,0.0,479470.0,166,54.0,0,0
212,212,212,212,01/11/1999,0,0,0,0,500000.0,24750.0,273501,1,0,200000,0,0,0.0,322343.0,466,48.0,1,0
213,213,213,213,01/11/1999,0,0,0,0,1000000.0,24750.0,862909,1,300000,0,0,0,0.0,802003.0,269,53.0,1,0
214,214,214,214,01/11/1999,1,0,0,0,1000000.0,96167.0,877006,1,100000,0,3,2,0.0,6590.0,765,42.0,0,1
215,215,215,215,01/11/1999,0,0,0,0,1000000.0,25750.0,925097,1,0,100000,2,2,0.0,893640.0,566,45.0,0,1
216,216,216,216,01/11/1999,1,0,0,0,1000000.0,24750.0,879184,1,0,0,0,0,0.0,824971.0,269,43.0,1,0
217,217,217,217,01/11/1999,1,0,0,0,1000000.0,3489.0,11982,1,460000,0,0,3,0.0,217.0,865,28.0,0,1
218,218,218,218,01/11/1999,1,0,0,0,1000000.0,24750.0,878401,1,0,0,0,0,0.0,824126.0,269,39.0,1,0
219,219,219,219,01/11/1999,1,0,0,0,1000000.0,25354.0,873251,1,0,100000,0,0,0.0,907502.0,269,42.0,1,0
220,220,220,220,01/11/1999,0,0,0,0,1000000.0,22917.0,849131,1,0,0,2,0,0.0,769304.0,267,42.0,0,1
221,221,221,221,01/11/1999,1,0,0,0,1000000.0,25750.0,876298,1,0,0,0,0,0.0,793316.0,569,45.0,0,0
222,222,222,222,01/11/1999,0,0,0,0,1000000.0,26250.0,971546,1,120000,0,0,0,0.0,946865.0,267,64.0,0,0
223,223,223,223,01/11/1999,1,0,1,29/05/2001,600000.0,27008.0,106428,1,0,0,0,0,0.0,906618.0,569,30.0,0,0
224,224,224,224,01/11/1999,1,0,0,0,1000000.0,22083.0,854536,1,0,0,2,0,0.0,817590.0,569,41.0,0,1
225,225,225,225,01/11/1999,1,0,1,05/12/2000,1000000.0,25253.0,294995,1,0,0,0,7,0.0,906618.0,466,36.0,1,1
226,226,226,226,01/11/1999,1,0,0,0,600000.0,24750.0,331331,1,0,0,0,2,0.0,225640.0,466,31.0,1,1
227,227,227,227,01/11/1999,1,0,0,0,1000000.0,25167.0,908040,1,0,0,3,2,0.0,810752.0,668,54.0,0,1
228,228,228,228,01/11/1999,1,0,0,0,1000000.0,28747.0,859381,1,0,0,0,0,0.0,769086.0,269,42.0,1,0
229,229,229,229,01/11/1999,1,0,0,0,1000000.0,27083.0,951682,1,0,100000,0,2,0.0,935157.0,566,37.0,0,1
230,230,230,230,01/11/1999,1,0,0,0,1000000.0,24750.0,878401,1,0,0,0,0,0.0,824126.0,269,47.0,1,0
231,231,231,231,01/11/1999,1,0,0,0,1000000.0,24750.0,937247,1,0,100000,0,0,0.0,930833.0,765,49.0,1,0
232,232,232,232,01/11/1999,1,0,0,0,1000000.0,25253.0,17468,1,0,0,0,0,0.0,22214.0,266,58.0,1,0
233,233,233,233,01/11/1999,0,0,0,0,1000000.0,24167.0,921575,1,0,0,3,2,0.0,816551.0,467,43.0,1,1
234,234,234,234,01/11/1999,0,0,0,0,1000000.0,24750.0,901470,1,0,150000,0,0,0.0,975176.0,366,43.0,1,0
235,235,235,235,01/11/1999,0,0,0,0,1000000.0,32750.0,825665,1,0,0,0,0,0.0,693417.0,168,32.0,1,0
236,236,236,236,01/11/1999,1,0,0,0,1000000.0,32917.0,824458,1,0,0,0,0,0.0,691252.0,168,34.0,1,0
237,237,237,237,01/11/1999,1,0,0,0,500000.0,20417.0,455045,1,100000,130000,4,3,0.0,465785.0,167,28.0,0,1
238,238,238,238,01/11/1999,1,0,0,0,1000000.0,33333.0,920422,1,0,0,7,5,0.0,883688.0,865,45.0,0,1
239,239,239,239,01/11/1999,1,0,0,0,1000000.0,29000.0,853369,1,0,0,0,0,0.0,794984.0,167,39.0,1,0
240,240,240,240,01/11/1999,1,0,1,05/12/2000,1000000.0,12500.0,241295,1,0,0,0,7,0.0,906618.0,165,31.0,0,1
241,241,241,241,01/11/1999,1,0,0,0,1000000.0,24750.0,877915,1,0,0,0,0,0.0,823572.0,568,58.0,1,0
242,242,242,242,01/11/1999,1,0,0,0,1000000.0,36667.0,463181,1,0,0,0,0,0.0,292470.0,568,47.0,0,0
243,243,243,243,01/11/1999,0,0,1,27/06/2000,500000.0,87.0,0,1,0,0,0,4,0.0,906618.0,767,34.0,1,1
244,244,244,244,01/11/1999,0,0,0,0,1000000.0,24917.0,880551,1,0,0,0,0,0.0,798652.0,765,33.0,0,0
245,245,245,245,01/11/1999,0,0,1,21/06/2000,1000000.0,25253.0,0,1,0,0,0,0,0.0,906618.0,765,53.0,0,0
246,246,246,246,01/11/1999,0,0,0,0,1000000.0,27917.0,862024,1,990000,0,0,0,0.0,786810.0,165,29.0,0,0
247,247,247,247,01/11/1999,1,0,1,19/10/2000,500000.0,42322.0,32682,1,400000,0,0,0,0.0,906618.0,367,28.0,0,0
248,248,248,248,01/11/1999,0,0,0,0,1000000.0,24750.0,878401,1,0,0,0,0,0.0,824126.0,168,52.0,1,0
249,249,249,249,01/11/1999,1,0,0,0,1000000.0,24750.0,877936,1,0,0,0,2,0.0,823624.0,567,57.0,1,1
250,250,250,250,01/11/1999,1,0,0,0,1000000.0,24833.0,953027,1,0,100000,2,0,0.0,927836.0,266,33.0,1,1
251,251,251,251,01/11/1999,1,0,1,26/06/2001,1000000.0,14583.0,749291,1,500000,0,7,4,0.0,906618.0,365,44.0,0,1
252,252,252,252,01/11/1999,1,0,0,0,1000000.0,18333.0,888804,1,500000,0,5,0,0.0,877325.0,365,51.0,0,1
253,253,253,253,01/11/1999,1,0,0,0,1000000.0,12500.0,1010668,1,0,0,7,5,0.0,1032252.0,66,46.0,0,1
254,254,254,254,01/11/1999,1,0,0,0,1000000.0,21667.0,915860,1,0,0,4,2,0.0,788940.0,465,52.0,1,1
255,255,255,255,01/11/1999,1,0,0,0,1000000.0,23675.0,940075,1,0,100000,0,0,0.0,939247.0,465,36.0,1,0
256,256,256,256,01/11/1999,1,0,1,26/06/2001,1000000.0,8333.0,769954,1,500000,0,7,7,0.0,906618.0,365,35.0,0,1
257,257,257,257,01/11/1999,1,0,0,0,1000000.0,24750.0,877077,1,0,0,0,0,0.0,821089.0,665,55.0,1,0
258,258,258,258,01/11/1999,1,0,0,0,1000000.0,24750.0,875590,1,0,0,0,0,0.0,820793.0,665,39.0,1,0
259,259,259,259,01/11/1999,1,0,1,11/11/1999,1000000.0,25253.0,0,0,0,0,0,0,0.0,906618.0,466,35.0,1,0
260,260,260,260,01/11/1999,1,0,1,26/06/2000,1000000.0,25253.0,0,1,0,0,0,6,0.0,906618.0,166,55.0,0,1
261,261,261,261,01/11/1999,1,0,1,26/06/2000,1000000.0,25253.0,0,1,0,0,0,5,0.0,906618.0,168,42.0,1,1
262,262,262,262,01/11/1999,1,0,0,0,500000.0,27000.0,414857,1,150000,150000,2,2,0.0,447474.0,367,44.0,0,1
263,263,263,263,01/11/1999,1,0,1,20/11/2000,1000000.0,81667.0,154338,1,0,0,0,0,0.0,906618.0,269,39.0,1,0
264,264,264,264,01/11/1999,1,0,0,0,1000000.0,29167.0,947155,1,100000,0,0,0,0.0,909117.0,566,39.0,0,0
265,265,265,265,01/11/1999,1,0,0,0,1000000.0,23333.0,927283,1,0,0,4,2,0.0,871282.0,168,42.0,0,1
266,266,266,266,01/11/1999,1,0,0,0,1000000.0,24750.0,873791,1,0,0,0,0,0.0,968365.0,768,43.0,1,0
267,267,267,267,01/11/1999,1,0,0,0,1000000.0,26583.0,873187,1,0,0,0,0,0.0,796298.0,569,31.0,0,0
268,268,268,268,01/11/1999,1,0,1,07/07/2000,1000000.0,25253.0,0,1,0,0,0,0,0.0,906618.0,569,34.0,0,0
269,269,269,269,01/11/1999,1,0,0,0,700000.0,19167.0,741626,1,150000,0,7,3,0.0,715904.0,865,52.0,0,1
270,270,270,270,01/11/1999,0,0,0,0,1000000.0,24750.0,969527,1,100000,0,0,0,0.0,934448.0,66,55.0,1,0
271,271,271,271,01/11/1999,1,0,1,09/01/2001,1000000.0,32132.0,79073,1,0,0,0,0,0.0,906618.0,566,32.0,0,0
272,272,272,272,01/11/1999,1,0,0,0,1000000.0,24750.0,926449,1,0,130000,0,0,0.0,953688.0,468,57.0,1,0
273,273,273,273,01/11/1999,1,0,0,0,1000000.0,26125.0,718106,1,0,250000,0,0,0.0,803005.0,468,57.0,0,0
274,274,274,274,01/11/1999,1,0,0,0,1000000.0,105292.0,909829,1,0,1060000,2,5,0.0,991799.0,165,36.0,0,1
275,275,275,275,01/11/1999,1,0,0,0,500000.0,36183.0,202110,1,0,0,0,0,0.0,11.0,368,61.0,0,0
276,276,276,276,01/11/1999,1,0,0,0,1000000.0,48333.0,854465,1,100000,0,7,4,0.0,564845.0,469,47.0,0,1
277,277,277,277,01/11/1999,1,0,0,0,1000000.0,25583.0,871166,1,0,0,0,0,0.0,809120.0,566,49.0,0,0
278,278,278,278,01/11/1999,1,0,1,05/12/2000,500000.0,25253.0,119487,1,0,0,0,7,0.0,906618.0,467,29.0,0,1
279,279,279,279,01/11/1999,1,0,1,19/09/2000,1000000.0,25253.0,0,0,0,0,0,0,0.0,906618.0,665,53.0,1,0
280,280,280,280,01/11/1999,0,0,1,19/09/2000,1000000.0,25253.0,0,0,0,0,0,0,0.0,906618.0,665,40.0,1,0
281,281,281,281,01/11/1999,1,0,0,0,1000000.0,27500.0,940737,1,100000,0,2,2,0.0,862971.0,367,37.0,0,1
282,282,282,282,01/11/1999,0,0,0,0,500000.0,25000.0,192810,1,0,0,7,6,0.0,38404.0,665,32.0,1,1
283,283,283,283,01/11/1999,1,0,0,0,1000000.0,25417.0,882699,1,0,180000,0,0,0.0,987858.0,568,31.0,1,0
284,284,284,284,01/11/1999,0,0,0,0,1000000.0,24750.0,896080,1,1000000,0,0,0,0.0,843213.0,269,39.0,1,0
285,285,285,285,01/11/1999,1,0,0,0,1000000.0,24750.0,868979,1,0,0,0,0,0.0,813955.0,567,53.0,1,0
286,286,286,286,01/11/1999,1,0,0,0,1000000.0,24750.0,895997,1,0,100000,0,0,0.0,920095.0,269,45.0,1,0
287,287,287,287,01/11/1999,1,0,0,0,1000000.0,52858.0,601149,1,0,0,0,0,0.0,419234.0,567,66.0,1,0
288,288,288,288,01/11/1999,1,0,1,08/12/1999,1000000.0,25253.0,0,0,0,0,0,0,0.0,906618.0,668,79.0,1,0
289,289,289,289,01/11/1999,1,0,0,0,1000000.0,25250.0,868456,1,0,0,0,0,0.0,789235.0,568,32.0,0,0
290,290,290,290,01/11/1999,1,0,0,0,1000000.0,33083.0,806111,1,500000,0,0,0,0.0,702450.0,66,51.0,1,0
291,291,291,291,01/11/1999,1,0,1,03/11/2000,1000000.0,59639.0,37498,1,0,0,0,0,0.0,906618.0,466,34.0,1,0
292,292,292,292,01/11/1999,1,0,0,0,1000000.0,25833.0,885249,1,500000,190000,0,0,0.0,970197.0,169,34.0,0,0
293,293,293,293,01/11/1999,1,0,0,0,1000000.0,23435.0,898801,1,0,0,3,2,0.0,839953.0,665,55.0,1,1
294,294,294,294,01/11/1999,1,0,0,0,1000000.0,100983.0,770231,1,0,1100000,0,0,0.0,967043.0,267,51.0,0,0
295,295,295,295,01/11/1999,0,0,0,0,1000000.0,31667.0,948189,1,0,0,7,6,0.0,854529.0,65,50.0,1,1
296,296,296,296,01/11/1999,1,0,1,05/12/2000,1000000.0,12500.0,234354,1,0,0,0,7,0.0,906618.0,69,42.0,0,1
297,297,297,297,01/11/1999,0,0,0,0,1000000.0,96333.0,881985,1,900000,100000,3,5,0.0,988102.0,566,36.0,0,1
298,298,298,298,01/11/1999,1,0,0,0,1000000.0,29167.0,906719,1,0,0,2,0,0.0,795446.0,566,41.0,0,1
299,299,299,299,01/11/1999,1,0,0,0,1000000.0,27083.0,887073,1,600000,100000,0,0,0.0,878892.0,765,37.0,0,0
300,300,300,300,01/11/1999,1,0,0,0,1000000.0,41250.0,710265,1,0,800000,3,2,0.0,998908.0,566,46.0,0,1
301,301,301,301,01/11/1999,1,0,0,0,1000000.0,27083.0,949505,1,600000,0,5,2,0.0,867416.0,466,36.0,1,1
302,302,302,302,01/11/1999,1,0,1,23/06/2000,1000000.0,2083.0,0,1,0,0,0,5,0.0,906618.0,69,38.0,0,1
303,303,303,303,01/11/1999,1,0,0,0,1000000.0,26417.0,915415,1,0,100000,0,0,0.0,902625.0,566,55.0,1,0
304,304,304,304,01/11/1999,0,0,1,12/07/2001,1000000.0,94807.0,216916,1,0,0,2,2,0.0,906618.0,269,43.0,1,1
305,305,305,305,01/11/1999,0,0,0,0,1000000.0,91805.0,636554,1,0,0,3,2,0.0,906618.0,265,45.0,0,1
306,306,306,306,01/11/1999,1,0,1,06/12/2000,500000.0,32083.0,52271,1,0,0,0,0,0.0,906618.0,269,53.0,1,0
307,307,307,307,01/11/1999,1,0,0,0,500000.0,24750.0,348837,1,0,250000,0,0,0.0,380449.0,269,45.0,1,0
308,308,308,308,01/11/1999,1,0,0,0,500000.0,34641.0,143036,1,0,0,0,0,0.0,906618.0,665,55.0,1,0
309,309,309,309,01/11/1999,1,0,0,0,1000000.0,24750.0,930734,1,1000000,0,0,0,0.0,999501.0,168,51.0,1,0
310,310,310,310,01/11/1999,1,0,0,0,500000.0,22917.0,246937,1,0,0,2,0,0.0,138589.0,567,43.0,1,1
311,311,311,311,01/11/1999,1,0,1,15/12/2000,1000000.0,86000.0,201653,1,1100000,0,7,0,0.0,26804.0,466,55.0,1,1
312,312,312,312,01/11/1999,0,0,1,27/03/2001,1000000.0,86167.0,428202,1,497000,0,0,0,0.0,906618.0,768,40.0,1,0
313,313,313,313,01/11/1999,1,0,0,0,1000000.0,23583.0,897735,1,0,190000,2,2,0.0,996136.0,466,35.0,1,1
314,314,314,314,01/11/1999,1,0,0,0,1000000.0,29167.0,807305,1,500000,0,0,0,0.0,700978.0,568,47.0,0,0
315,315,315,315,01/11/1999,1,0,0,0,500000.0,24750.0,298914,1,100000,0,0,0,0.0,224855.0,567,38.0,1,0
316,316,316,316,01/11/1999,0,0,0,0,1000000.0,29167.0,807305,1,500000,0,0,0,0.0,700978.0,568,52.0,0,0
317,317,317,317,01/11/1999,1,0,1,27/10/2000,1000000.0,22125.0,7444,1,0,0,0,0,0.0,906618.0,168,47.0,1,0
318,318,318,318,01/11/1999,1,0,1,27/10/2000,500000.0,25253.0,0000325-,1,0,0,0,0,0.0,906618.0,168,36.0,1,0
319,319,319,319,01/11/1999,1,0,0,0,500000.0,24750.0,227595,1,0,0,2,0,0.0,110550.0,269,45.0,1,1
320,320,320,320,01/11/1999,1,0,1,30/11/2000,500000.0,43858.0,103511,1,100000,0,0,0,0.0,906618.0,467,62.0,1,0
321,321,321,321,01/11/1999,0,0,0,0,500000.0,29083.0,242121,1,0,400000,0,0,0.0,397914.0,468,38.0,0,0
322,322,322,322,01/11/1999,1,0,0,0,1000000.0,24750.0,873320,1,520000,0,0,0,0.0,811741.0,366,55.0,1,0
323,323,323,323,01/11/1999,1,0,0,0,1000000.0,15417.0,956260,1,500000,0,7,3,0.0,1005535.0,168,46.0,1,1
324,324,324,324,01/11/1999,1,0,0,0,1000000.0,24083.0,955258,1,600000,100000,0,0,0.0,955918.0,69,52.0,0,0
325,325,325,325,01/11/1999,1,0,0,0,1000000.0,24750.0,941348,1,0,100000,0,0,0.0,946689.0,467,47.0,1,0
326,326,326,326,01/11/1999,0,0,0,0,1000000.0,26250.0,958784,1,500000,150000,2,2,0.0,961651.0,266,51.0,1,1
327,327,327,327,01/11/1999,1,0,0,0,1000000.0,25833.0,867552,1,496000,200000,0,0,0.0,944582.0,267,38.0,0,0
328,328,328,328,01/11/1999,1,0,1,13/07/2001,1000000.0,88337.0,545468,1,0,0,0,0,0.0,906618.0,269,41.0,1,0
329,329,329,329,01/11/1999,1,0,0,0,1000000.0,25833.0,887185,1,500000,0,3,2,0.0,795290.0,566,38.0,0,1
330,330,330,330,01/11/1999,1,0,0,0,1000000.0,19917.0,955110,1,597000,0,3,2,0.0,935055.0,768,33.0,1,1
331,331,331,331,01/11/1999,1,0,0,0,1000000.0,24750.0,873186,1,0,0,0,3,0.0,906618.0,67,68.0,1,1
332,332,332,332,01/11/1999,0,0,0,0,1000000.0,27388.0,896590,1,0,194000,0,2,0.0,1011469.0,466,38.0,1,1
333,333,333,333,01/11/1999,1,0,1,26/06/2000,500000.0,25253.0,0,1,0,0,0,6,0.0,906618.0,368,40.0,0,1
334,334,334,334,01/11/1999,1,0,0,0,500000.0,27500.0,242354,1,0,0,7,5,0.0,212804.0,569,56.0,0,1
335,335,335,335,01/11/1999,1,1,0,0,1000000.0,27583.0,960209,1,600000,100000,0,0,0.0,953409.0,65,54.0,1,0
336,336,336,336,01/11/1999,0,0,1,06/11/2000,1000000.0,89318.0,161143,1,100000,0,0,0,0.0,906618.0,567,32.0,1,0
337,337,337,337,01/11/1999,0,0,0,0,1000000.0,29500.0,840309,1,500000,350000,3,0,0.0,937002.0,568,24.0,0,1
338,338,338,338,01/11/1999,1,0,0,0,1000000.0,22500.0,847541,1,480000,0,3,3,0.0,756403.0,568,30.0,0,1
339,339,339,339,01/11/1999,1,0,1,10/08/2001,500000.0,34500.0,194672,1,0,0,0,0,0.0,906618.0,768,32.0,1,0
340,340,340,340,01/11/1999,1,0,0,0,1000000.0,75000.0,875644,1,790000,300000,5,3,0.0,807115.0,569,31.0,0,1
341,341,341,341,01/11/1999,1,0,0,0,1000000.0,27083.0,810057,1,500000,0,0,0,0.0,725103.0,367,35.0,0,0
342,342,342,342,01/11/1999,1,0,1,17/01/2001,1000000.0,82667.0,209261,1,500000,0,0,0,0.0,906618.0,469,55.0,1,0
343,343,343,343,01/11/1999,0,0,0,0,1000000.0,28917.0,879768,1,0,0,0,0,0.0,813340.0,467,39.0,1,0
344,344,344,344,01/11/1999,1,0,0,0,1000000.0,25333.0,842526,1,500000,0,0,0,0.0,760396.0,566,37.0,0,0
345,345,345,345,01/11/1999,1,0,1,26/06/2001,1000000.0,25253.0,351262,1,0,0,7,7,0.0,906618.0,469,52.0,0,1
346,346,346,346,01/11/1999,1,0,0,0,1000000.0,31250.0,801487,1,500000,300000,0,0,0.0,847150.0,265,48.0,0,0
347,347,347,347,01/11/1999,0,0,1,17/01/2001,1000000.0,82667.0,209261,1,500000,0,0,0,0.0,906618.0,469,49.0,1,0
348,348,348,348,01/11/1999,0,0,0,0,1000000.0,24775.0,916787,1,500000,120000,0,0,0.0,917149.0,266,62.0,1,0
349,349,349,349,01/11/1999,0,0,0,0,1000000.0,38475.0,52224,1,220000,0,0,0,0.0,906618.0,367,34.0,1,0
350,350,350,350,01/11/1999,1,0,0,0,500000.0,45333.0,337670,1,0,500000,0,0,0.0,431401.0,567,45.0,1,0
351,351,351,351,01/11/1999,1,0,0,0,1000000.0,29875.0,892543,1,500000,0,3,2,0.0,804929.0,168,45.0,1,1
352,352,352,352,01/11/1999,1,0,1,13/09/2001,1000000.0,24750.0,124370,1,497000,0,0,0,0.0,5922.0,768,55.0,1,0
353,353,353,353,01/11/1999,1,0,0,0,1000000.0,21500.0,853860,1,490000,0,2,2,0.0,777418.0,569,50.0,0,1
354,354,354,354,01/11/1999,1,0,0,0,1000000.0,38093.0,747979,1,500000,0,0,0,0.0,564794.0,466,49.0,1,0
355,355,355,355,01/11/1999,1,0,0,0,1000000.0,25942.0,912846,1,597000,0,3,0,0.0,876526.0,768,55.0,1,1
356,356,356,356,01/11/1999,1,1,1,19/05/2000,500000.0,25253.0,0,1,0,0,0,2,0.0,906618.0,469,62.0,0,1
357,357,357,357,01/11/1999,1,0,0,0,500000.0,46292.0,261871,1,800000,0,0,0,0.0,195742.0,665,51.0,1,0
358,358,358,358,01/11/1999,1,0,0,0,1000000.0,25833.0,833491,1,500000,0,0,0,0.0,744768.0,568,36.0,0,0
359,359,359,359,01/11/1999,1,0,0,0,1000000.0,25833.0,833491,1,500000,0,0,0,0.0,744768.0,568,34.0,0,0
360,360,360,360,01/11/1999,1,0,0,0,1000000.0,23667.0,845207,1,480000,0,2,0,0.0,803225.0,568,61.0,0,1
361,361,361,361,01/11/1999,1,0,0,0,1000000.0,35833.0,857017,1,500000,0,3,0,0.0,593508.0,268,39.0,1,1
362,362,362,362,01/11/1999,1,0,1,26/06/2001,1000000.0,92056.0,674198,1,565000,0,0,0,0.0,906618.0,569,53.0,0,0
363,363,363,363,01/11/1999,1,0,0,0,500000.0,27375.0,412555,1,100000,200000,2,0,0.0,433268.0,269,46.0,1,1
364,364,364,364,01/11/1999,0,0,0,0,1000000.0,27250.0,962373,1,590000,100000,2,0,0.0,990749.0,367,35.0,1,1
365,365,365,365,01/11/1999,0,0,1,10/07/2001,500000.0,10000.0,514355,1,100000,0,7,4,0.0,472126.0,168,38.0,1,1
366,366,366,366,01/11/1999,1,0,1,10/07/2001,500000.0,10497.0,507839,1,100000,0,7,4,0.0,465043.0,168,37.0,1,1
367,367,367,367,01/11/1999,1,0,0,0,1000000.0,24750.0,920220,1,550000,100000,0,0,0.0,943206.0,369,44.0,1,0
368,368,368,368,01/11/1999,0,0,1,17/01/2001,500000.0,1643.0,3238,1,180000,0,0,0,0.0,906618.0,365,51.0,0,0
369,369,369,369,01/11/1999,1,0,0,0,1000000.0,50000.0,460411,1,500000,0,0,0,0.0,152466.0,568,52.0,0,0
370,370,370,370,01/11/1999,1,0,1,11/07/2000,1000000.0,25253.0,0,1,500000,0,0,0,0.0,906618.0,568,28.0,0,0
371,371,371,371,01/11/1999,1,0,0,0,1000000.0,23167.0,930905,1,600000,0,0,0,0.0,896381.0,467,52.0,0,0
372,372,372,372,01/11/1999,0,0,1,27/02/2001,1000000.0,85958.0,263373,1,490000,0,7,7,0.0,906618.0,265,37.0,0,1
373,373,373,373,01/11/1999,0,0,0,0,1000000.0,28250.0,941547,1,1000000,110000,0,0,0.0,938688.0,265,34.0,0,0
374,374,374,374,01/11/1999,1,0,0,0,1000000.0,26250.0,742090,1,499000,0,0,0,0.0,663156.0,367,30.0,0,0
375,375,375,375,01/11/1999,1,0,0,0,500000.0,28333.0,432053,1,170000,100000,0,0,0.0,392607.0,667,49.0,0,0
376,376,376,376,01/11/1999,0,0,0,0,700000.0,23750.0,644630,1,800000,0,3,0,0.0,517445.0,269,51.0,1,1
377,377,377,377,01/11/1999,1,0,0,0,1000000.0,34167.0,911327,1,0,160000,3,0,0.0,861693.0,66,57.0,0,1
378,378,378,378,01/11/1999,0,0,0,0,500000.0,47296.0,192745,1,0,0,7,6,0.0,906618.0,568,40.0,0,1
379,379,379,379,01/11/1999,1,0,0,0,1000000.0,62500.0,790030,1,490000,0,7,6,0.0,471060.0,568,47.0,0,1
380,380,380,380,01/11/1999,1,0,0,0,1000000.0,25208.0,869226,1,500000,0,0,0,0.0,790387.0,66,46.0,0,0
381,381,381,381,01/11/1999,1,0,0,0,1000000.0,23875.0,967455,1,600000,0,2,2,0.0,910641.0,269,29.0,1,1
382,382,382,382,01/11/1999,1,0,0,0,800000.0,26833.0,636960,1,0,0,0,2,0.0,559644.0,665,58.0,1,1
383,383,383,383,01/11/1999,1,0,0,0,1000000.0,26583.0,864166,1,500000,0,0,0,0.0,766109.0,568,57.0,0,0
384,384,384,384,01/11/1999,1,0,0,0,1000000.0,27083.0,944188,1,600000,0,0,0,0.0,865807.0,566,50.0,0,0
385,385,385,385,01/11/1999,1,0,0,0,1000000.0,26583.0,863033,1,500000,0,0,0,0.0,764887.0,568,53.0,0,0
386,386,386,386,01/11/1999,1,0,0,0,500000.0,55058.0,172367,1,0,230000,0,0,0.0,906618.0,169,35.0,0,0
387,387,387,387,01/11/1999,1,0,0,0,500000.0,35333.0,152272,1,0,0,0,0,0.0,906618.0,169,39.0,0,0
